CODGEO;LIBGEO;Code département;annee;type;code_de_la_commune;code_com;geo_point;loyer_pr_dit_en_euros_par_m_;nom_com;code_dep
22365;Trémargat;22;2022;carte loyer;365;22365;48.33011725801109, -3.267158891170826;6.55143113698649;Trémargat;22
22366;Trémel;22;2022;carte loyer;366;22366;48.604910145622725, -3.6178954777311847;8.59009344299008;Trémel;22
22366;Trémel;22;2022;carte loyer;366;22366;48.604910145622725, -3.6178954777311847;7.08894267312943;Trémel;22
22368;Tréméreuc;22;2022;carte loyer;368;22368;48.56030751476144, -2.063739677699312;10.3786020997424;Tréméreuc;22
22368;Tréméreuc;22;2022;carte loyer;368;22368;48.56030751476144, -2.063739677699312;8.62117322764002;Tréméreuc;22
22369;Trémeur;22;2022;carte loyer;369;22369;48.35065601742312, -2.268540546424408;8.33570804629945;Trémeur;22
22369;Trémeur;22;2022;carte loyer;369;22369;48.35065601742312, -2.268540546424408;6.92613126922132;Trémeur;22
22370;Tréméven;22;2022;carte loyer;370;22370;48.67136101756008, -3.03217825848345;9.12554376864588;Tréméven;22
22370;Tréméven;22;2022;carte loyer;370;22370;48.67136101756008, -3.03217825848345;7.53681376581016;Tréméven;22
22371;Trémorel;22;2022;carte loyer;371;22371;48.191345434020995, -2.302331099455107;8.64678490803807;Trémorel;22
22371;Trémorel;22;2022;carte loyer;371;22371;48.191345434020995, -2.302331099455107;7.04938429220017;Trémorel;22
22372;Trémuson;22;2022;carte loyer;372;22372;48.5245298638382, -2.848563798623896;10.0578353750152;Trémuson;22
22372;Trémuson;22;2022;carte loyer;372;22372;48.5245298638382, -2.848563798623896;8.15774831080126;Trémuson;22
22373;Tréogan;22;2022;carte loyer;373;22373;48.18693596932489, -3.5293689271781603;7.74689368952864;Tréogan;22
22373;Tréogan;22;2022;carte loyer;373;22373;48.18693596932489, -3.5293689271781603;6.37617599346089;Tréogan;22
22375;Tressignaux;22;2022;carte loyer;375;22375;48.61042982628992, -2.975256115667468;9.00898054401549;Tressignaux;22
22375;Tressignaux;22;2022;carte loyer;375;22375;48.61042982628992, -2.975256115667468;7.5561492712521;Tressignaux;22
22376;Trévé;22;2022;carte loyer;376;22376;48.216250324759606, -2.807523428832321;9.02592075735993;Trévé;22
22376;Trévé;22;2022;carte loyer;376;22376;48.216250324759606, -2.807523428832321;6.51030285881402;Trévé;22
22377;Tréveneuc;22;2022;carte loyer;377;22377;48.6598608633688, -2.873916409373055;10.7271950520344;Tréveneuc;22
22377;Tréveneuc;22;2022;carte loyer;377;22377;48.6598608633688, -2.873916409373055;8.96756388883517;Tréveneuc;22
22378;Trévérec;22;2022;carte loyer;378;22378;48.6593111264371, -3.055159337958461;9.12554376864588;Trévérec;22
22378;Trévérec;22;2022;carte loyer;378;22378;48.6593111264371, -3.055159337958461;7.53681376581016;Trévérec;22
22379;Trévou-Tréguignec;22;2022;carte loyer;379;22379;48.81188591337173, -3.3449039997241417;10.0608180762203;Trévou-Tréguignec;22
22379;Trévou-Tréguignec;22;2022;carte loyer;379;22379;48.81188591337173, -3.3449039997241417;7.87061007178178;Trévou-Tréguignec;22
22380;Trévron;22;2022;carte loyer;380;22380;48.388871430691424, -2.0681624638529756;8.33570804629945;Trévron;22
22380;Trévron;22;2022;carte loyer;380;22380;48.388871430691424, -2.0681624638529756;7.56992954344971;Trévron;22
22381;Trézény;22;2022;carte loyer;381;22381;48.75438431411275, -3.361107047764407;8.78719403018025;Trézény;22
22381;Trézény;22;2022;carte loyer;381;22381;48.75438431411275, -3.361107047764407;7.87061007178178;Trézény;22
22383;Troguéry;22;2022;carte loyer;383;22383;48.759723599934254, -3.2245634153118523;7.52858199345776;Troguéry;22
22383;Troguéry;22;2022;carte loyer;383;22383;48.759723599934254, -3.2245634153118523;8.63007803045792;Troguéry;22
22384;Uzel;22;2022;carte loyer;384;22384;48.28095984210413, -2.847819582785454;7.87530634885009;Uzel;22
22384;Uzel;22;2022;carte loyer;384;22384;48.28095984210413, -2.847819582785454;6.96692848263116;Uzel;22
22385;La Vicomté-sur-Rance;22;2022;carte loyer;385;22385;48.48785318675125, -1.9833936003151997;11.6767479877538;La Vicomté-sur-Rance;22
22385;La Vicomté-sur-Rance;22;2022;carte loyer;385;22385;48.48785318675125, -1.9833936003151997;8.62117322764002;La Vicomté-sur-Rance;22
22386;Le Vieux-Bourg;22;2022;carte loyer;386;22386;48.39067894840724, -3.0036362766763243;7.87530634885009;Le Vieux-Bourg;22
22386;Le Vieux-Bourg;22;2022;carte loyer;386;22386;48.39067894840724, -3.0036362766763243;6.67787247140704;Le Vieux-Bourg;22
22387;Le Vieux-Marché;22;2022;carte loyer;387;22387;48.61356896560643, -3.4381657002665205;7.52858199345776;Le Vieux-Marché;22
22387;Le Vieux-Marché;22;2022;carte loyer;387;22387;48.61356896560643, -3.4381657002665205;6.77873228595477;Le Vieux-Marché;22
22388;Vildé-Guingalan;22;2022;carte loyer;388;22388;48.436341207341954, -2.151585554530895;9.04598522539105;Vildé-Guingalan;22
22388;Vildé-Guingalan;22;2022;carte loyer;388;22388;48.436341207341954, -2.151585554530895;6.90939299140592;Vildé-Guingalan;22
22389;Yffiniac;22;2022;carte loyer;389;22389;48.4679358135574, -2.6817276354156308;9.52397548199946;Yffiniac;22
22389;Yffiniac;22;2022;carte loyer;389;22389;48.4679358135574, -2.6817276354156308;8.29803991434519;Yffiniac;22
22390;Yvias;22;2022;carte loyer;390;22390;48.71464017346286, -3.0462754071344658;8.85209089678718;Yvias;22
22390;Yvias;22;2022;carte loyer;390;22390;48.71464017346286, -3.0462754071344658;6.87569062014521;Yvias;22
22391;Yvignac-la-Tour;22;2022;carte loyer;391;22391;48.34906512233677, -2.1705271693088832;8.64678490803807;Yvignac-la-Tour;22
22391;Yvignac-la-Tour;22;2022;carte loyer;391;22391;48.34906512233677, -2.1705271693088832;6.92613126922132;Yvignac-la-Tour;22
29001;Argol;29;2022;carte loyer;001;29001;48.24985950275675, -4.299014155732905;9.83642846221188;Argol;29
29001;Argol;29;2022;carte loyer;001;29001;48.24985950275675, -4.299014155732905;9.04081132416063;Argol;29
29002;Arzano;29;2022;carte loyer;002;29002;47.89317340716374, -3.442755410196712;10.0950341666742;Arzano;29
29002;Arzano;29;2022;carte loyer;002;29002;47.89317340716374, -3.442755410196712;8.4031900561577;Arzano;29
29003;Audierne;29;2022;carte loyer;003;29003;48.0277346395964, -4.56142848950124;9.88809927444309;Audierne;29
29003;Audierne;29;2022;carte loyer;003;29003;48.0277346395964, -4.56142848950124;8.15051930909505;Audierne;29
29004;Bannalec;29;2022;carte loyer;004;29004;47.93523952370625, -3.695212815025375;10.2027048867701;Bannalec;29
29004;Bannalec;29;2022;carte loyer;004;29004;47.93523952370625, -3.695212815025375;7.65745095483283;Bannalec;29
29005;Baye;29;2022;carte loyer;005;29005;47.85585269987857, -3.6132344888630112;9.47078476986508;Baye;29
29005;Baye;29;2022;carte loyer;005;29005;47.85585269987857, -3.6132344888630112;8.24752237088974;Baye;29
29006;Bénodet;29;2022;carte loyer;006;29006;47.87842194466297, -4.076056097043243;12.8281121728003;Bénodet;29
29006;Bénodet;29;2022;carte loyer;006;29006;47.87842194466297, -4.076056097043243;10.6090699691269;Bénodet;29
29007;Berrien;29;2022;carte loyer;007;29007;48.40302260650541, -3.7657070439880784;7.68747309826299;Berrien;29
29007;Berrien;29;2022;carte loyer;007;29007;48.40302260650541, -3.7657070439880784;6.93893325332972;Berrien;29
29008;Beuzec-Cap-Sizun;29;2022;carte loyer;008;29008;48.07167377896529, -4.507384747992127;8.95578829248169;Beuzec-Cap-Sizun;29
29008;Beuzec-Cap-Sizun;29;2022;carte loyer;008;29008;48.07167377896529, -4.507384747992127;8.15051930909505;Beuzec-Cap-Sizun;29
29010;Bodilis;29;2022;carte loyer;010;29010;48.51531993406892, -4.120071275834516;9.30485131486124;Bodilis;29
29010;Bodilis;29;2022;carte loyer;010;29010;48.51531993406892, -4.120071275834516;7.6867155974071;Bodilis;29
29011;Bohars;29;2022;carte loyer;011;29011;48.43135873020495, -4.521859794324753;10.8444138864594;Bohars;29
29011;Bohars;29;2022;carte loyer;011;29011;48.43135873020495, -4.521859794324753;9.6429385579166;Bohars;29
29012;Bolazec;29;2022;carte loyer;012;29012;48.4427800195455, -3.5945040897576557;7.56615058810385;Bolazec;29
29012;Bolazec;29;2022;carte loyer;012;29012;48.4427800195455, -3.5945040897576557;6.03409169097647;Bolazec;29
29013;Botmeur;29;2022;carte loyer;013;29013;48.3768560390799, -3.922713555944506;7.56615058810385;Botmeur;29
29013;Botmeur;29;2022;carte loyer;013;29013;48.3768560390799, -3.922713555944506;6.93893325332972;Botmeur;29
29014;Botsorhel;29;2022;carte loyer;014;29014;48.506149690265225, -3.6287837986547244;7.56615058810385;Botsorhel;29
29014;Botsorhel;29;2022;carte loyer;014;29014;48.506149690265225, -3.6287837986547244;6.03409169097647;Botsorhel;29
29015;Bourg-Blanc;29;2022;carte loyer;015;29015;48.495755138424094, -4.50003045399556;10.2503595756917;Bourg-Blanc;29
29015;Bourg-Blanc;29;2022;carte loyer;015;29015;48.495755138424094, -4.50003045399556;8.24741143250081;Bourg-Blanc;29
29016;Brasparts;29;2022;carte loyer;016;29016;48.319461337799964, -3.9502985766764875;7.68747309826299;Brasparts;29
29016;Brasparts;29;2022;carte loyer;016;29016;48.319461337799964, -3.9502985766764875;6.44280534511677;Brasparts;29
29017;Brélès;29;2022;carte loyer;017;29017;48.471187096978994, -4.687127834037883;10.4148308841299;Brélès;29
29017;Brélès;29;2022;carte loyer;017;29017;48.471187096978994, -4.687127834037883;8.15408116895979;Brélès;29
29018;Brennilis;29;2022;carte loyer;018;29018;48.35990822902084, -3.850904376567688;7.68747309826299;Brennilis;29
29018;Brennilis;29;2022;carte loyer;018;29018;48.35990822902084, -3.850904376567688;6.44280534511677;Brennilis;29
29019;Brest;29;2022;carte loyer;019;29019;48.40025315002706, -4.5022743091573005;10.8860743539405;Brest;29
29019;Brest;29;2022;carte loyer;019;29019;48.40025315002706, -4.5022743091573005;9.67500763076864;Brest;29
29020;Briec;29;2022;carte loyer;020;29020;48.09378616574339, -4.020431759963829;9.58332306568553;Briec;29
29020;Briec;29;2022;carte loyer;020;29020;48.09378616574339, -4.020431759963829;8.15233105192081;Briec;29
29021;Plounéour-Brignogan-plages;29;2022;carte loyer;021;29021;48.65265646259037, -4.330026301718726;9.11251429991518;Plounéour-Brignogan-plages;29
29021;Plounéour-Brignogan-plages;29;2022;carte loyer;021;29021;48.65265646259037, -4.330026301718726;8.07956784712345;Plounéour-Brignogan-plages;29
29022;Camaret-sur-Mer;29;2022;carte loyer;022;29022;48.26815074995694, -4.586871402544252;9.83642846221188;Camaret-sur-Mer;29
29022;Camaret-sur-Mer;29;2022;carte loyer;022;29022;48.26815074995694, -4.586871402544252;9.04081132416063;Camaret-sur-Mer;29
29023;Carantec;29;2022;carte loyer;023;29023;48.65687533095654, -3.9145636201202967;10.3521648903728;Carantec;29
29023;Carantec;29;2022;carte loyer;023;29023;48.65687533095654, -3.9145636201202967;8.64113191806533;Carantec;29
29024;Carhaix-Plouguer;29;2022;carte loyer;024;29024;48.26874866034538, -3.5660276318224926;8.97285729622619;Carhaix-Plouguer;29
29024;Carhaix-Plouguer;29;2022;carte loyer;024;29024;48.26874866034538, -3.5660276318224926;6.92503687121338;Carhaix-Plouguer;29
29025;Cast;29;2022;carte loyer;025;29025;48.14889070095511, -4.11886748848833;10.0252910218385;Cast;29
29025;Cast;29;2022;carte loyer;025;29025;48.14889070095511, -4.11886748848833;7.45905464250563;Cast;29
29026;Châteaulin;29;2022;carte loyer;026;29026;48.2029550902763, -4.073744375880054;10.4572710481029;Châteaulin;29
29026;Châteaulin;29;2022;carte loyer;026;29026;48.2029550902763, -4.073744375880054;8.71047725166776;Châteaulin;29
29027;Châteauneuf-du-Faou;29;2022;carte loyer;027;29027;48.188821339429424, -3.8208583033939227;8.36933480355976;Châteauneuf-du-Faou;29
29027;Châteauneuf-du-Faou;29;2022;carte loyer;027;29027;48.188821339429424, -3.8208583033939227;7.01037570635121;Châteauneuf-du-Faou;29
29028;Cléden-Cap-Sizun;29;2022;carte loyer;028;29028;48.05401321365994, -4.656168731474595;8.95578829248169;Cléden-Cap-Sizun;29
29028;Cléden-Cap-Sizun;29;2022;carte loyer;028;29028;48.05401321365994, -4.656168731474595;8.15051930909505;Cléden-Cap-Sizun;29
29029;Cléden-Poher;29;2022;carte loyer;029;29029;48.24311008262776, -3.6641547736120073;7.74689368952864;Cléden-Poher;29
29029;Cléden-Poher;29;2022;carte loyer;029;29029;48.24311008262776, -3.6641547736120073;6.37617599346089;Cléden-Poher;29
29030;Cléder;29;2022;carte loyer;030;29030;48.66034559095374, -4.124319206412822;8.6927223818152;Cléder;29
29030;Cléder;29;2022;carte loyer;030;29030;48.66034559095374, -4.124319206412822;8.17513553628332;Cléder;29
29031;Clohars-Carnoët;29;2022;carte loyer;031;29031;47.79448852750255, -3.566712666045648;11.3620831415345;Clohars-Carnoët;29
29031;Clohars-Carnoët;29;2022;carte loyer;031;29031;47.79448852750255, -3.566712666045648;8.24752237088974;Clohars-Carnoët;29
29032;Clohars-Fouesnant;29;2022;carte loyer;032;29032;47.89816997127278, -4.082832727881424;11.8582671205602;Clohars-Fouesnant;29
29032;Clohars-Fouesnant;29;2022;carte loyer;032;29032;47.89816997127278, -4.082832727881424;10.4538711808704;Clohars-Fouesnant;29
29033;Le Cloître-Pleyben;29;2022;carte loyer;033;29033;48.258689605035194, -3.896689194540526;7.68747309826299;Le Cloître-Pleyben;29
29033;Le Cloître-Pleyben;29;2022;carte loyer;033;29033;48.258689605035194, -3.896689194540526;6.44280534511677;Le Cloître-Pleyben;29
29034;Le Cloître-Saint-Thégonnec;29;2022;carte loyer;034;29034;48.459764066341506, -3.792460092776704;7.56615058810385;Le Cloître-Saint-Thégonnec;29
29034;Le Cloître-Saint-Thégonnec;29;2022;carte loyer;034;29034;48.459764066341506, -3.792460092776704;6.93893325332972;Le Cloître-Saint-Thégonnec;29
29035;Coat-Méal;29;2022;carte loyer;035;29035;48.506020855819415, -4.5397719977914175;10.2503595756917;Coat-Méal;29
29035;Coat-Méal;29;2022;carte loyer;035;29035;48.506020855819415, -4.5397719977914175;8.24741143250081;Coat-Méal;29
29036;Collorec;29;2022;carte loyer;036;29036;48.29150283144146, -3.771339346619694;7.99957935650668;Collorec;29
29036;Collorec;29;2022;carte loyer;036;29036;48.29150283144146, -3.771339346619694;6.44280534511677;Collorec;29
29037;Combrit;29;2022;carte loyer;037;29037;47.8871419559671, -4.164161134106372;10.0049766085225;Combrit;29
29037;Combrit;29;2022;carte loyer;037;29037;47.8871419559671, -4.164161134106372;9.55064053112299;Combrit;29
29038;Commana;29;2022;carte loyer;038;29038;48.41038510420793, -3.9696770372899137;7.56615058810385;Commana;29
29038;Commana;29;2022;carte loyer;038;29038;48.41038510420793, -3.9696770372899137;6.93893325332972;Commana;29
29039;Concarneau;29;2022;carte loyer;039;29039;47.896435981192745, -3.9071513793560153;11.3237023064278;Concarneau;29
29039;Concarneau;29;2022;carte loyer;039;29039;47.896435981192745, -3.9071513793560153;9.54011177400448;Concarneau;29
29040;Le Conquet;29;2022;carte loyer;040;29040;48.35842564114117, -4.785348725132085;11.0363192461737;Le Conquet;29
29040;Le Conquet;29;2022;carte loyer;040;29040;48.35842564114117, -4.785348725132085;8.97011477768659;Le Conquet;29
29041;Coray;29;2022;carte loyer;041;29041;48.06593992425383, -3.855077686186193;8.87222736594881;Coray;29
29041;Coray;29;2022;carte loyer;041;29041;48.06593992425383, -3.855077686186193;7.01037570635121;Coray;29
29042;Crozon;29;2022;carte loyer;042;29042;48.244916564109786, -4.491943677386122;10.4804895468394;Crozon;29
29042;Crozon;29;2022;carte loyer;042;29042;48.244916564109786, -4.491943677386122;9.79210633415898;Crozon;29
29043;Daoulas;29;2022;carte loyer;043;29043;48.35581020789005, -4.263891208363922;9.30128688002224;Daoulas;29
29043;Daoulas;29;2022;carte loyer;043;29043;48.35581020789005, -4.263891208363922;8.57184137491714;Daoulas;29
29044;Dinéault;29;2022;carte loyer;044;29044;48.21777614260057, -4.166686864651242;10.0252910218385;Dinéault;29
29044;Dinéault;29;2022;carte loyer;044;29044;48.21777614260057, -4.166686864651242;9.04081132416063;Dinéault;29
29045;Dirinon;29;2022;carte loyer;045;29045;48.40085118131671, -4.26921133774732;9.30128688002224;Dirinon;29
29045;Dirinon;29;2022;carte loyer;045;29045;48.40085118131671, -4.26921133774732;8.57184137491714;Dirinon;29
29046;Douarnenez;29;2022;carte loyer;046;29046;48.08013693636966, -4.328018989613503;9.72137899169748;Douarnenez;29
29046;Douarnenez;29;2022;carte loyer;046;29046;48.08013693636966, -4.328018989613503;8.90147666353711;Douarnenez;29
29047;Le Drennec;29;2022;carte loyer;047;29047;48.533046445871356, -4.381947749530848;9.98015798430747;Le Drennec;29
29047;Le Drennec;29;2022;carte loyer;047;29047;48.533046445871356, -4.381947749530848;8.24741143250081;Le Drennec;29
29048;Edern;29;2022;carte loyer;048;29048;48.11942161458446, -3.960661264086226;7.99957935650668;Edern;29
29048;Edern;29;2022;carte loyer;048;29048;48.11942161458446, -3.960661264086226;7.01037570635121;Edern;29
29049;Elliant;29;2022;carte loyer;049;29049;48.00786090012379, -3.9025421950941364;8.87222736594881;Elliant;29
29049;Elliant;29;2022;carte loyer;049;29049;48.00786090012379, -3.9025421950941364;7.50066100636527;Elliant;29
29051;Ergué-Gabéric;29;2022;carte loyer;051;29051;48.01220240599772, -4.007881523773466;10.5767426964226;Ergué-Gabéric;29
29051;Ergué-Gabéric;29;2022;carte loyer;051;29051;48.01220240599772, -4.007881523773466;8.93064377358534;Ergué-Gabéric;29
29053;Le Faou;29;2022;carte loyer;053;29053;48.305559227171706, -4.142596564319735;9.16384415094756;Le Faou;29
29053;Le Faou;29;2022;carte loyer;053;29053;48.305559227171706, -4.142596564319735;8.5804300763182;Le Faou;29
29054;La Feuillée;29;2022;carte loyer;054;29054;48.391153831609444, -3.852120077831934;7.56615058810385;La Feuillée;29
29054;La Feuillée;29;2022;carte loyer;054;29054;48.391153831609444, -3.852120077831934;6.44280534511677;La Feuillée;29
29055;Le Folgoët;29;2022;carte loyer;055;29055;48.56627496534868, -4.352318033089235;9.98015798430747;Le Folgoët;29
29055;Le Folgoët;29;2022;carte loyer;055;29055;48.56627496534868, -4.352318033089235;8.91128251014286;Le Folgoët;29
29056;La Forest-Landerneau;29;2022;carte loyer;056;29056;48.434157334700664, -4.314870922291029;10.7533040215042;La Forest-Landerneau;29
29056;La Forest-Landerneau;29;2022;carte loyer;056;29056;48.434157334700664, -4.314870922291029;9.49526451319306;La Forest-Landerneau;29
29057;La Forêt-Fouesnant;29;2022;carte loyer;057;29057;47.92055182843626, -3.9680565665042997;11.8582671205602;La Forêt-Fouesnant;29
29057;La Forêt-Fouesnant;29;2022;carte loyer;057;29057;47.92055182843626, -3.9680565665042997;9.22886201099302;La Forêt-Fouesnant;29
29058;Fouesnant;29;2022;carte loyer;058;29058;47.872628727353494, -4.016520164666885;12.0745277718774;Fouesnant;29
29058;Fouesnant;29;2022;carte loyer;058;29058;47.872628727353494, -4.016520164666885;10.6814459285528;Fouesnant;29
29059;Garlan;29;2022;carte loyer;059;29059;48.60384903724015, -3.766570282904476;8.59009344299008;Garlan;29
29059;Garlan;29;2022;carte loyer;059;29059;48.60384903724015, -3.766570282904476;8.1422195734683;Garlan;29
29060;Gouesnach;29;2022;carte loyer;060;29060;47.91720488553766, -4.110905929109813;11.8582671205602;Gouesnach;29
29060;Gouesnach;29;2022;carte loyer;060;29060;47.91720488553766, -4.110905929109813;10.4538711808704;Gouesnach;29
29061;Gouesnou;29;2022;carte loyer;061;29061;48.44670208782615, -4.463234125883929;11.3887310336177;Gouesnou;29
29061;Gouesnou;29;2022;carte loyer;061;29061;48.44670208782615, -4.463234125883929;9.71925580092806;Gouesnou;29
29062;Gouézec;29;2022;carte loyer;062;29062;48.170053672046436, -3.9722052250657516;10.0252910218385;Gouézec;29
29062;Gouézec;29;2022;carte loyer;062;29062;48.170053672046436, -3.9722052250657516;7.45905464250563;Gouézec;29
29063;Goulien;29;2022;carte loyer;063;29063;48.05842125444981, -4.592585202487077;8.95578829248169;Goulien;29
29063;Goulien;29;2022;carte loyer;063;29063;48.05842125444981, -4.592585202487077;8.15051930909505;Goulien;29
29064;Goulven;29;2022;carte loyer;064;29064;48.623832019315394, -4.295728583726178;9.11251429991518;Goulven;29
29064;Goulven;29;2022;carte loyer;064;29064;48.623832019315394, -4.295728583726178;8.07956784712345;Goulven;29
29065;Gourlizon;29;2022;carte loyer;065;29065;48.02537738841695, -4.2695900628292165;10.5032892658086;Gourlizon;29
29065;Gourlizon;29;2022;carte loyer;065;29065;48.02537738841695, -4.2695900628292165;8.08881821892442;Gourlizon;29
29066;Guengat;29;2022;carte loyer;066;29066;48.04124146798606, -4.1960462124654185;10.0049766085225;Guengat;29
29066;Guengat;29;2022;carte loyer;066;29066;48.04124146798606, -4.1960462124654185;9.14167215728173;Guengat;29
29067;Guerlesquin;29;2022;carte loyer;067;29067;48.53185675701634, -3.587703927159778;7.56615058810385;Guerlesquin;29
29067;Guerlesquin;29;2022;carte loyer;067;29067;48.53185675701634, -3.587703927159778;6.03409169097647;Guerlesquin;29
29068;Guiclan;29;2022;carte loyer;068;29068;48.54314706557307, -3.9798045375770723;9.30485131486124;Guiclan;29
29068;Guiclan;29;2022;carte loyer;068;29068;48.54314706557307, -3.9798045375770723;7.78368588939712;Guiclan;29
29069;Guilers;29;2022;carte loyer;069;29069;48.41910761330982, -4.562254932280249;11.2391812757069;Guilers;29
29069;Guilers;29;2022;carte loyer;069;29069;48.41910761330982, -4.562254932280249;9.29082747014146;Guilers;29
29070;Guiler-sur-Goyen;29;2022;carte loyer;070;29070;48.01682992983615, -4.361192692227408;8.95578829248169;Guiler-sur-Goyen;29
29070;Guiler-sur-Goyen;29;2022;carte loyer;070;29070;48.01682992983615, -4.361192692227408;8.15051930909505;Guiler-sur-Goyen;29
29071;Guilligomarc'h;29;2022;carte loyer;071;29071;47.943410694230884, -3.4261176626878007;10.0950341666742;Guilligomarc'h;29
29071;Guilligomarc'h;29;2022;carte loyer;071;29071;47.943410694230884, -3.4261176626878007;8.4031900561577;Guilligomarc'h;29
29072;Guilvinec;29;2022;carte loyer;072;29072;47.800371610906396, -4.285929875685125;10.3624218330213;Guilvinec;29
29072;Guilvinec;29;2022;carte loyer;072;29072;47.800371610906396, -4.285929875685125;8.08881821892442;Guilvinec;29
29073;Guimaëc;29;2022;carte loyer;073;29073;48.679214133229294, -3.7060273858467134;8.59009344299008;Guimaëc;29
29073;Guimaëc;29;2022;carte loyer;073;29073;48.679214133229294, -3.7060273858467134;7.58009033870536;Guimaëc;29
29074;Guimiliau;29;2022;carte loyer;074;29074;48.48167353539161, -3.997089830041908;8.54689436169588;Guimiliau;29
29074;Guimiliau;29;2022;carte loyer;074;29074;48.48167353539161, -3.997089830041908;6.93893325332972;Guimiliau;29
29075;Guipavas;29;2022;carte loyer;075;29075;48.43068081836312, -4.3964404319991;11.4417927991823;Guipavas;29
29075;Guipavas;29;2022;carte loyer;075;29075;48.43068081836312, -4.3964404319991;9.57810938737483;Guipavas;29
29076;Milizac-Guipronvel;29;2022;carte loyer;076;29076;48.4650492020598, -4.567909087200272;10.201468479596;Milizac-Guipronvel;29
29076;Milizac-Guipronvel;29;2022;carte loyer;076;29076;48.4650492020598, -4.567909087200272;8.15408116895979;Milizac-Guipronvel;29
29077;Guissény;29;2022;carte loyer;077;29077;48.61708425764093, -4.411605619883663;9.11251429991518;Guissény;29
29077;Guissény;29;2022;carte loyer;077;29077;48.61708425764093, -4.411605619883663;8.07956784712345;Guissény;29
29078;Hanvec;29;2022;carte loyer;078;29078;48.329907605582925, -4.139715476470275;8.54689436169588;Hanvec;29
29078;Hanvec;29;2022;carte loyer;078;29078;48.329907605582925, -4.139715476470275;8.65857688108694;Hanvec;29
29079;Henvic;29;2022;carte loyer;079;29079;48.63265115189536, -3.931409390053223;9.30485131486124;Henvic;29
29079;Henvic;29;2022;carte loyer;079;29079;48.63265115189536, -3.931409390053223;8.25657124333403;Henvic;29
29080;Hôpital-Camfrout;29;2022;carte loyer;080;29080;48.324254487392075, -4.2388133557759415;9.30128688002224;Hôpital-Camfrout;29
29080;Hôpital-Camfrout;29;2022;carte loyer;080;29080;48.324254487392075, -4.2388133557759415;8.57184137491714;Hôpital-Camfrout;29
29081;Huelgoat;29;2022;carte loyer;081;29081;48.361687457613684, -3.7584834844122184;7.68747309826299;Huelgoat;29
29081;Huelgoat;29;2022;carte loyer;081;29081;48.361687457613684, -3.7584834844122184;6.37617599346089;Huelgoat;29
29082;Île-de-Batz;29;2022;carte loyer;082;29082;48.745687273655065, -4.014964811181948;8.6927223818152;Île-de-Batz;29
29082;Île-de-Batz;29;2022;carte loyer;082;29082;48.745687273655065, -4.014964811181948;8.25657124333403;Île-de-Batz;29
29083;Île-de-Sein;29;2022;carte loyer;083;29083;48.03828667399717, -4.857115772787123;8.95578829248169;Île-de-Sein;29
29083;Île-de-Sein;29;2022;carte loyer;083;29083;48.03828667399717, -4.857115772787123;8.15051930909505;Île-de-Sein;29
29084;Île-Molène;29;2022;carte loyer;084;29084;48.39650638263539, -4.95860984970815;11.0363192461737;Île-Molène;29
29084;Île-Molène;29;2022;carte loyer;084;29084;48.39650638263539, -4.95860984970815;8.97011477768659;Île-Molène;29
29085;Île-Tudy;29;2022;carte loyer;085;29085;47.85368984962777, -4.160682693777692;10.0049766085225;Île-Tudy;29
29085;Île-Tudy;29;2022;carte loyer;085;29085;47.85368984962777, -4.160682693777692;9.55064053112299;Île-Tudy;29
29086;Irvillac;29;2022;carte loyer;086;29086;48.366928813953095, -4.201410807644828;9.30128688002224;Irvillac;29
29086;Irvillac;29;2022;carte loyer;086;29086;48.366928813953095, -4.201410807644828;8.65857688108694;Irvillac;29
29087;Le Juch;29;2022;carte loyer;087;29087;48.05547290273416, -4.265145881143125;8.95578829248169;Le Juch;29
29087;Le Juch;29;2022;carte loyer;087;29087;48.05547290273416, -4.265145881143125;8.08881821892442;Le Juch;29
29089;Kergloff;29;2022;carte loyer;089;29089;48.28018256234892, -3.645913922535779;7.74689368952864;Kergloff;29
29089;Kergloff;29;2022;carte loyer;089;29089;48.28018256234892, -3.645913922535779;6.37617599346089;Kergloff;29
29090;Kerlaz;29;2022;carte loyer;090;29090;48.09144665712037, -4.26353342786953;10.0049766085225;Kerlaz;29
29090;Kerlaz;29;2022;carte loyer;090;29090;48.09144665712037, -4.26353342786953;9.14167215728173;Kerlaz;29
29091;Kerlouan;29;2022;carte loyer;091;29091;48.647789822850825, -4.378660820202829;9.11251429991518;Kerlouan;29
29091;Kerlouan;29;2022;carte loyer;091;29091;48.647789822850825, -4.378660820202829;8.07956784712345;Kerlouan;29
29093;Kernilis;29;2022;carte loyer;093;29093;48.575390983605665, -4.411071986708034;9.11251429991518;Kernilis;29
29093;Kernilis;29;2022;carte loyer;093;29093;48.575390983605665, -4.411071986708034;8.07956784712345;Kernilis;29
29094;Kernouës;29;2022;carte loyer;094;29094;48.593981073886454, -4.344599252165043;9.98015798430747;Kernouës;29
29094;Kernouës;29;2022;carte loyer;094;29094;48.593981073886454, -4.344599252165043;8.07956784712345;Kernouës;29
29095;Kersaint-Plabennec;29;2022;carte loyer;095;29095;48.478853728216336, -4.362545184483814;10.2022425267994;Kersaint-Plabennec;29
29095;Kersaint-Plabennec;29;2022;carte loyer;095;29095;48.478853728216336, -4.362545184483814;9.2927424648078;Kersaint-Plabennec;29
