CODGEO,LIBGEO,Code département,annee,type,taux_brut_de_natalit___pour_mille_
29056,La Forest-Landerneau,29,2024,Taux brut de natalité (pour mille),7.7
29057,La Forêt-Fouesnant,29,2024,Taux brut de natalité (pour mille),7.7
29058,Fouesnant,29,2024,Taux brut de natalité (pour mille),7.7
29059,Garlan,29,2024,Taux brut de natalité (pour mille),7.7
29060,Gouesnach,29,2024,Taux brut de natalité (pour mille),7.7
29061,Gouesnou,29,2024,Taux brut de natalité (pour mille),7.7
29062,Gouézec,29,2024,Taux brut de natalité (pour mille),7.7
29063,Goulien,29,2024,Taux brut de natalité (pour mille),7.7
29064,Goulven,29,2024,Taux brut de natalité (pour mille),7.7
29065,Gourlizon,29,2024,Taux brut de natalité (pour mille),7.7
29066,Guengat,29,2024,Taux brut de natalité (pour mille),7.7
29067,Guerlesquin,29,2024,Taux brut de natalité (pour mille),7.7
29068,Guiclan,29,2024,Taux brut de natalité (pour mille),7.7
29069,Guilers,29,2024,Taux brut de natalité (pour mille),7.7
29070,Guiler-sur-Goyen,29,2024,Taux brut de natalité (pour mille),7.7
29071,Guilligomarc'h,29,2024,Taux brut de natalité (pour mille),7.7
29072,Guilvinec,29,2024,Taux brut de natalité (pour mille),7.7
29073,Guimaëc,29,2024,Taux brut de natalité (pour mille),7.7
29074,Guimiliau,29,2024,Taux brut de natalité (pour mille),7.7
29075,Guipavas,29,2024,Taux brut de natalité (pour mille),7.7
29076,Milizac-Guipronvel,29,2024,Taux brut de natalité (pour mille),7.7
29077,Guissény,29,2024,Taux brut de natalité (pour mille),7.7
29078,Hanvec,29,2024,Taux brut de natalité (pour mille),7.7
29079,Henvic,29,2024,Taux brut de natalité (pour mille),7.7
29080,Hôpital-Camfrout,29,2024,Taux brut de natalité (pour mille),7.7
29081,Huelgoat,29,2024,Taux brut de natalité (pour mille),7.7
29082,Île-de-Batz,29,2024,Taux brut de natalité (pour mille),7.7
29083,Île-de-Sein,29,2024,Taux brut de natalité (pour mille),7.7
29084,Île-Molène,29,2024,Taux brut de natalité (pour mille),7.7
29085,Île-Tudy,29,2024,Taux brut de natalité (pour mille),7.7
29086,Irvillac,29,2024,Taux brut de natalité (pour mille),7.7
29087,Le Juch,29,2024,Taux brut de natalité (pour mille),7.7
29089,Kergloff,29,2024,Taux brut de natalité (pour mille),7.7
29090,Kerlaz,29,2024,Taux brut de natalité (pour mille),7.7
29091,Kerlouan,29,2024,Taux brut de natalité (pour mille),7.7
29093,Kernilis,29,2024,Taux brut de natalité (pour mille),7.7
29094,Kernouës,29,2024,Taux brut de natalité (pour mille),7.7
29095,Kersaint-Plabennec,29,2024,Taux brut de natalité (pour mille),7.7
29097,Lampaul-Guimiliau,29,2024,Taux brut de natalité (pour mille),7.7
29098,Lampaul-Plouarzel,29,2024,Taux brut de natalité (pour mille),7.7
29099,Lampaul-Ploudalmézeau,29,2024,Taux brut de natalité (pour mille),7.7
29100,Lanarvily,29,2024,Taux brut de natalité (pour mille),7.7
29101,Landéda,29,2024,Taux brut de natalité (pour mille),7.7
29102,Landeleau,29,2024,Taux brut de natalité (pour mille),7.7
29103,Landerneau,29,2024,Taux brut de natalité (pour mille),7.7
29104,Landévennec,29,2024,Taux brut de natalité (pour mille),7.7
29105,Landivisiau,29,2024,Taux brut de natalité (pour mille),7.7
29106,Landrévarzec,29,2024,Taux brut de natalité (pour mille),7.7
29107,Landudal,29,2024,Taux brut de natalité (pour mille),7.7
29108,Landudec,29,2024,Taux brut de natalité (pour mille),7.7
29109,Landunvez,29,2024,Taux brut de natalité (pour mille),7.7
29110,Langolen,29,2024,Taux brut de natalité (pour mille),7.7
29111,Lanhouarneau,29,2024,Taux brut de natalité (pour mille),7.7
29112,Lanildut,29,2024,Taux brut de natalité (pour mille),7.7
29113,Lanmeur,29,2024,Taux brut de natalité (pour mille),7.7
29114,Lannéanou,29,2024,Taux brut de natalité (pour mille),7.7
29115,Lannédern,29,2024,Taux brut de natalité (pour mille),7.7
29116,Lanneuffret,29,2024,Taux brut de natalité (pour mille),7.7
29117,Lannilis,29,2024,Taux brut de natalité (pour mille),7.7
29119,Lanrivoaré,29,2024,Taux brut de natalité (pour mille),7.7
29120,Lanvéoc,29,2024,Taux brut de natalité (pour mille),7.7
29122,Laz,29,2024,Taux brut de natalité (pour mille),7.7
29123,Lennon,29,2024,Taux brut de natalité (pour mille),7.7
29124,Lesneven,29,2024,Taux brut de natalité (pour mille),7.7
29125,Leuhan,29,2024,Taux brut de natalité (pour mille),7.7
29126,Loc-Brévalaire,29,2024,Taux brut de natalité (pour mille),7.7
29128,Loc-Eguiner,29,2024,Taux brut de natalité (pour mille),7.7
29130,Locmaria-Plouzané,29,2024,Taux brut de natalité (pour mille),7.7
29131,Locmélar,29,2024,Taux brut de natalité (pour mille),7.7
29132,Locquénolé,29,2024,Taux brut de natalité (pour mille),7.7
29133,Locquirec,29,2024,Taux brut de natalité (pour mille),7.7
29134,Locronan,29,2024,Taux brut de natalité (pour mille),7.7
29135,Loctudy,29,2024,Taux brut de natalité (pour mille),7.7
29136,Locunolé,29,2024,Taux brut de natalité (pour mille),7.7
29137,Logonna-Daoulas,29,2024,Taux brut de natalité (pour mille),7.7
29139,Lopérec,29,2024,Taux brut de natalité (pour mille),7.7
29140,Loperhet,29,2024,Taux brut de natalité (pour mille),7.7
29141,Loqueffret,29,2024,Taux brut de natalité (pour mille),7.7
29142,Lothey,29,2024,Taux brut de natalité (pour mille),7.7
29143,Mahalon,29,2024,Taux brut de natalité (pour mille),7.7
29144,La Martyre,29,2024,Taux brut de natalité (pour mille),7.7
29145,Confort-Meilars,29,2024,Taux brut de natalité (pour mille),7.7
29146,Melgven,29,2024,Taux brut de natalité (pour mille),7.7
29147,Mellac,29,2024,Taux brut de natalité (pour mille),7.7
29148,Mespaul,29,2024,Taux brut de natalité (pour mille),7.7
29150,Moëlan-sur-Mer,29,2024,Taux brut de natalité (pour mille),7.7
29151,Morlaix,29,2024,Taux brut de natalité (pour mille),7.7
29152,Motreff,29,2024,Taux brut de natalité (pour mille),7.7
29153,Névez,29,2024,Taux brut de natalité (pour mille),7.7
29155,Ouessant,29,2024,Taux brut de natalité (pour mille),7.7
29156,Pencran,29,2024,Taux brut de natalité (pour mille),7.7
29158,Penmarch,29,2024,Taux brut de natalité (pour mille),7.7
29159,Peumerit,29,2024,Taux brut de natalité (pour mille),7.7
29160,Plabennec,29,2024,Taux brut de natalité (pour mille),7.7
29161,Pleuven,29,2024,Taux brut de natalité (pour mille),7.7
29162,Pleyben,29,2024,Taux brut de natalité (pour mille),7.7
29163,Pleyber-Christ,29,2024,Taux brut de natalité (pour mille),7.7
29165,Plobannalec-Lesconil,29,2024,Taux brut de natalité (pour mille),7.7
29166,Ploéven,29,2024,Taux brut de natalité (pour mille),7.7
29167,Plogastel-Saint-Germain,29,2024,Taux brut de natalité (pour mille),7.7
29168,Plogoff,29,2024,Taux brut de natalité (pour mille),7.7
29169,Plogonnec,29,2024,Taux brut de natalité (pour mille),7.7
29170,Plomelin,29,2024,Taux brut de natalité (pour mille),7.7
29171,Plomeur,29,2024,Taux brut de natalité (pour mille),7.7
29172,Plomodiern,29,2024,Taux brut de natalité (pour mille),7.7
29173,Plonéis,29,2024,Taux brut de natalité (pour mille),7.7
29174,Plonéour-Lanvern,29,2024,Taux brut de natalité (pour mille),7.7
29175,Plonévez-du-Faou,29,2024,Taux brut de natalité (pour mille),7.7
29176,Plonévez-Porzay,29,2024,Taux brut de natalité (pour mille),7.7
29177,Plouarzel,29,2024,Taux brut de natalité (pour mille),7.7
29178,Ploudalmézeau,29,2024,Taux brut de natalité (pour mille),7.7
29179,Ploudaniel,29,2024,Taux brut de natalité (pour mille),7.7
29180,Ploudiry,29,2024,Taux brut de natalité (pour mille),7.7
29181,Plouédern,29,2024,Taux brut de natalité (pour mille),7.7
29182,Plouégat-Guérand,29,2024,Taux brut de natalité (pour mille),7.7
29183,Plouégat-Moysan,29,2024,Taux brut de natalité (pour mille),7.7
29184,Plouénan,29,2024,Taux brut de natalité (pour mille),7.7
29185,Plouescat,29,2024,Taux brut de natalité (pour mille),7.7
29186,Plouezoc'h,29,2024,Taux brut de natalité (pour mille),7.7
29187,Plougar,29,2024,Taux brut de natalité (pour mille),7.7
29188,Plougasnou,29,2024,Taux brut de natalité (pour mille),7.7
29189,Plougastel-Daoulas,29,2024,Taux brut de natalité (pour mille),7.7
29190,Plougonvelin,29,2024,Taux brut de natalité (pour mille),7.7
29191,Plougonven,29,2024,Taux brut de natalité (pour mille),7.7
29192,Plougoulm,29,2024,Taux brut de natalité (pour mille),7.7
29193,Plougourvest,29,2024,Taux brut de natalité (pour mille),7.7
29195,Plouguerneau,29,2024,Taux brut de natalité (pour mille),7.7
29196,Plouguin,29,2024,Taux brut de natalité (pour mille),7.7
29197,Plouhinec,29,2024,Taux brut de natalité (pour mille),7.7
29198,Plouider,29,2024,Taux brut de natalité (pour mille),7.7
29199,Plouigneau,29,2024,Taux brut de natalité (pour mille),7.7
29201,Ploumoguer,29,2024,Taux brut de natalité (pour mille),7.7
29202,Plounéour-Ménez,29,2024,Taux brut de natalité (pour mille),7.7
29204,Plounéventer,29,2024,Taux brut de natalité (pour mille),7.7
29205,Plounévézel,29,2024,Taux brut de natalité (pour mille),7.7
29206,Plounévez-Lochrist,29,2024,Taux brut de natalité (pour mille),7.7
29207,Plourin-lès-Morlaix,29,2024,Taux brut de natalité (pour mille),7.7
29208,Plourin,29,2024,Taux brut de natalité (pour mille),7.7
29209,Plouvien,29,2024,Taux brut de natalité (pour mille),7.7
29210,Plouvorn,29,2024,Taux brut de natalité (pour mille),7.7
29211,Plouyé,29,2024,Taux brut de natalité (pour mille),7.7
29212,Plouzané,29,2024,Taux brut de natalité (pour mille),7.7
29213,Plouzévédé,29,2024,Taux brut de natalité (pour mille),7.7
29214,Plovan,29,2024,Taux brut de natalité (pour mille),7.7
29215,Plozévet,29,2024,Taux brut de natalité (pour mille),7.7
29216,Pluguffan,29,2024,Taux brut de natalité (pour mille),7.7
29217,Pont-Aven,29,2024,Taux brut de natalité (pour mille),7.7
29218,Pont-Croix,29,2024,Taux brut de natalité (pour mille),7.7
29220,Pont-l'Abbé,29,2024,Taux brut de natalité (pour mille),7.7
29221,Porspoder,29,2024,Taux brut de natalité (pour mille),7.7
29222,Port-Launay,29,2024,Taux brut de natalité (pour mille),7.7
29224,Pouldergat,29,2024,Taux brut de natalité (pour mille),7.7
29225,Pouldreuzic,29,2024,Taux brut de natalité (pour mille),7.7
29226,Poullan-sur-Mer,29,2024,Taux brut de natalité (pour mille),7.7
29227,Poullaouen,29,2024,Taux brut de natalité (pour mille),7.7
29228,Primelin,29,2024,Taux brut de natalité (pour mille),7.7
29229,Quéménéven,29,2024,Taux brut de natalité (pour mille),7.7
29230,Querrien,29,2024,Taux brut de natalité (pour mille),7.7
29232,Quimper,29,2024,Taux brut de natalité (pour mille),7.7
29233,Quimperlé,29,2024,Taux brut de natalité (pour mille),7.7
29234,Rédené,29,2024,Taux brut de natalité (pour mille),7.7
29235,Le Relecq-Kerhuon,29,2024,Taux brut de natalité (pour mille),7.7
29236,Riec-sur-Bélon,29,2024,Taux brut de natalité (pour mille),7.7
29237,La Roche-Maurice,29,2024,Taux brut de natalité (pour mille),7.7
29238,Roscanvel,29,2024,Taux brut de natalité (pour mille),7.7
29239,Roscoff,29,2024,Taux brut de natalité (pour mille),7.7
29240,Rosnoën,29,2024,Taux brut de natalité (pour mille),7.7
29241,Rosporden,29,2024,Taux brut de natalité (pour mille),7.7
29243,Saint-Coulitz,29,2024,Taux brut de natalité (pour mille),7.7
29244,Saint-Derrien,29,2024,Taux brut de natalité (pour mille),7.7
29245,Saint-Divy,29,2024,Taux brut de natalité (pour mille),7.7
29246,Saint-Eloy,29,2024,Taux brut de natalité (pour mille),7.7
29247,Saint-Évarzec,29,2024,Taux brut de natalité (pour mille),7.7
29248,Saint-Frégant,29,2024,Taux brut de natalité (pour mille),7.7
29249,Saint-Goazec,29,2024,Taux brut de natalité (pour mille),7.7
29250,Saint-Hernin,29,2024,Taux brut de natalité (pour mille),7.7
29251,Saint-Jean-du-Doigt,29,2024,Taux brut de natalité (pour mille),7.7
29252,Saint-Jean-Trolimon,29,2024,Taux brut de natalité (pour mille),7.7
29254,Saint-Martin-des-Champs,29,2024,Taux brut de natalité (pour mille),7.7
29255,Saint-Méen,29,2024,Taux brut de natalité (pour mille),7.7
29256,Saint-Nic,29,2024,Taux brut de natalité (pour mille),7.7
29257,Saint-Pabu,29,2024,Taux brut de natalité (pour mille),7.7
29259,Saint-Pol-de-Léon,29,2024,Taux brut de natalité (pour mille),7.7
29260,Saint-Renan,29,2024,Taux brut de natalité (pour mille),7.7
29261,Saint-Rivoal,29,2024,Taux brut de natalité (pour mille),7.7
29262,Saint-Sauveur,29,2024,Taux brut de natalité (pour mille),7.7
29263,Saint-Ségal,29,2024,Taux brut de natalité (pour mille),7.7
29264,Saint-Servais,29,2024,Taux brut de natalité (pour mille),7.7
29265,Sainte-Sève,29,2024,Taux brut de natalité (pour mille),7.7
29266,Saint-Thégonnec Loc-Eguiner,29,2024,Taux brut de natalité (pour mille),7.7
29267,Saint-Thois,29,2024,Taux brut de natalité (pour mille),7.7
29268,Saint-Thonan,29,2024,Taux brut de natalité (pour mille),7.7
29269,Saint-Thurien,29,2024,Taux brut de natalité (pour mille),7.7
29270,Saint-Urbain,29,2024,Taux brut de natalité (pour mille),7.7
29271,Saint-Vougay,29,2024,Taux brut de natalité (pour mille),7.7
29272,Saint-Yvi,29,2024,Taux brut de natalité (pour mille),7.7
29273,Santec,29,2024,Taux brut de natalité (pour mille),7.7
29274,Scaër,29,2024,Taux brut de natalité (pour mille),7.7
29275,Scrignac,29,2024,Taux brut de natalité (pour mille),7.7
29276,Sibiril,29,2024,Taux brut de natalité (pour mille),7.7
29277,Sizun,29,2024,Taux brut de natalité (pour mille),7.7
29278,Spézet,29,2024,Taux brut de natalité (pour mille),7.7
29279,Taulé,29,2024,Taux brut de natalité (pour mille),7.7
29280,Telgruc-sur-Mer,29,2024,Taux brut de natalité (pour mille),7.7
29281,Tourch,29,2024,Taux brut de natalité (pour mille),7.7
29282,Trébabu,29,2024,Taux brut de natalité (pour mille),7.7
29284,Treffiagat,29,2024,Taux brut de natalité (pour mille),7.7
29285,Tréflaouénan,29,2024,Taux brut de natalité (pour mille),7.7
29286,Tréflévénez,29,2024,Taux brut de natalité (pour mille),7.7
29287,Tréflez,29,2024,Taux brut de natalité (pour mille),7.7
29288,Trégarantec,29,2024,Taux brut de natalité (pour mille),7.7
29289,Trégarvan,29,2024,Taux brut de natalité (pour mille),7.7
29290,Tréglonou,29,2024,Taux brut de natalité (pour mille),7.7
29291,Trégourez,29,2024,Taux brut de natalité (pour mille),7.7
29292,Tréguennec,29,2024,Taux brut de natalité (pour mille),7.7
29293,Trégunc,29,2024,Taux brut de natalité (pour mille),7.7
29294,Le Tréhou,29,2024,Taux brut de natalité (pour mille),7.7
29295,Trémaouézan,29,2024,Taux brut de natalité (pour mille),7.7
29296,Tréméoc,29,2024,Taux brut de natalité (pour mille),7.7
29297,Tréméven,29,2024,Taux brut de natalité (pour mille),7.7
29298,Tréogat,29,2024,Taux brut de natalité (pour mille),7.7
29299,Tréouergat,29,2024,Taux brut de natalité (pour mille),7.7
29300,Le Trévoux,29,2024,Taux brut de natalité (pour mille),7.7
29301,Trézilidé,29,2024,Taux brut de natalité (pour mille),7.7
29302,Pont-de-Buis-lès-Quimerch,29,2024,Taux brut de natalité (pour mille),7.7
35001,Acigné,35,2024,Taux brut de natalité (pour mille),9.5
35002,Amanlis,35,2024,Taux brut de natalité (pour mille),9.5
35003,Andouillé-Neuville,35,2024,Taux brut de natalité (pour mille),9.5
35004,Val-Couesnon,35,2024,Taux brut de natalité (pour mille),9.5
35005,Arbrissel,35,2024,Taux brut de natalité (pour mille),9.5
35006,Argentré-du-Plessis,35,2024,Taux brut de natalité (pour mille),9.5
35007,Aubigné,35,2024,Taux brut de natalité (pour mille),9.5
35008,Availles-sur-Seiche,35,2024,Taux brut de natalité (pour mille),9.5
35009,Baguer-Morvan,35,2024,Taux brut de natalité (pour mille),9.5
35010,Baguer-Pican,35,2024,Taux brut de natalité (pour mille),9.5
35012,Bain-de-Bretagne,35,2024,Taux brut de natalité (pour mille),9.5
35013,Bains-sur-Oust,35,2024,Taux brut de natalité (pour mille),9.5
35014,Bais,35,2024,Taux brut de natalité (pour mille),9.5
35015,Balazé,35,2024,Taux brut de natalité (pour mille),9.5
35016,Baulon,35,2024,Taux brut de natalité (pour mille),9.5
35017,La Baussaine,35,2024,Taux brut de natalité (pour mille),9.5
35018,La Bazouge-du-Désert,35,2024,Taux brut de natalité (pour mille),9.5
35019,Bazouges-la-Pérouse,35,2024,Taux brut de natalité (pour mille),9.5
35021,Beaucé,35,2024,Taux brut de natalité (pour mille),9.5
35022,Bécherel,35,2024,Taux brut de natalité (pour mille),9.5
35023,Bédée,35,2024,Taux brut de natalité (pour mille),9.5
35024,Betton,35,2024,Taux brut de natalité (pour mille),9.5
35025,Billé,35,2024,Taux brut de natalité (pour mille),9.5
35026,Bléruais,35,2024,Taux brut de natalité (pour mille),9.5
35027,Boisgervilly,35,2024,Taux brut de natalité (pour mille),9.5
35028,Boistrudan,35,2024,Taux brut de natalité (pour mille),9.5
35029,Bonnemain,35,2024,Taux brut de natalité (pour mille),9.5
35030,La Bosse-de-Bretagne,35,2024,Taux brut de natalité (pour mille),9.5
35031,La Bouëxière,35,2024,Taux brut de natalité (pour mille),9.5
35032,Bourgbarré,35,2024,Taux brut de natalité (pour mille),9.5
35033,Bourg-des-Comptes,35,2024,Taux brut de natalité (pour mille),9.5
35034,La Boussac,35,2024,Taux brut de natalité (pour mille),9.5
35035,Bovel,35,2024,Taux brut de natalité (pour mille),9.5
35037,Bréal-sous-Montfort,35,2024,Taux brut de natalité (pour mille),9.5
35038,Bréal-sous-Vitré,35,2024,Taux brut de natalité (pour mille),9.5
35039,Brécé,35,2024,Taux brut de natalité (pour mille),9.5
35040,Breteil,35,2024,Taux brut de natalité (pour mille),9.5
35041,Brie,35,2024,Taux brut de natalité (pour mille),9.5
35042,Brielles,35,2024,Taux brut de natalité (pour mille),9.5
35044,Broualan,35,2024,Taux brut de natalité (pour mille),9.5
35045,Bruc-sur-Aff,35,2024,Taux brut de natalité (pour mille),9.5
35046,Les Brulais,35,2024,Taux brut de natalité (pour mille),9.5
35047,Bruz,35,2024,Taux brut de natalité (pour mille),9.5
35049,Cancale,35,2024,Taux brut de natalité (pour mille),9.5
35050,Cardroc,35,2024,Taux brut de natalité (pour mille),9.5
35051,Cesson-Sévigné,35,2024,Taux brut de natalité (pour mille),9.5
35052,Champeaux,35,2024,Taux brut de natalité (pour mille),9.5
35054,Chanteloup,35,2024,Taux brut de natalité (pour mille),9.5
35055,Chantepie,35,2024,Taux brut de natalité (pour mille),9.5
35056,La Chapelle-aux-Filtzméens,35,2024,Taux brut de natalité (pour mille),9.5
35057,La Chapelle-Bouëxic,35,2024,Taux brut de natalité (pour mille),9.5
35058,La Chapelle-Chaussée,35,2024,Taux brut de natalité (pour mille),9.5
35059,La Chapelle-des-Fougeretz,35,2024,Taux brut de natalité (pour mille),9.5
35060,La Chapelle du Lou du Lac,35,2024,Taux brut de natalité (pour mille),9.5
35061,La Chapelle-Erbrée,35,2024,Taux brut de natalité (pour mille),9.5
35062,La Chapelle-Fleurigné,35,2024,Taux brut de natalité (pour mille),9.5
35063,La Chapelle-Saint-Aubert,35,2024,Taux brut de natalité (pour mille),9.5
35064,La Chapelle-de-Brain,35,2024,Taux brut de natalité (pour mille),9.5
35065,La Chapelle-Thouarault,35,2024,Taux brut de natalité (pour mille),9.5
35066,Chartres-de-Bretagne,35,2024,Taux brut de natalité (pour mille),9.5
35067,Chasné-sur-Illet,35,2024,Taux brut de natalité (pour mille),9.5
35068,Châteaubourg,35,2024,Taux brut de natalité (pour mille),9.5
35069,Châteaugiron,35,2024,Taux brut de natalité (pour mille),9.5
35070,Châteauneuf-d'Ille-et-Vilaine,35,2024,Taux brut de natalité (pour mille),9.5
35071,Le Châtellier,35,2024,Taux brut de natalité (pour mille),9.5
35072,Châtillon-en-Vendelais,35,2024,Taux brut de natalité (pour mille),9.5
35075,Chauvigné,35,2024,Taux brut de natalité (pour mille),9.5
35076,Chavagne,35,2024,Taux brut de natalité (pour mille),9.5
35077,Chelun,35,2024,Taux brut de natalité (pour mille),9.5
35078,Cherrueix,35,2024,Taux brut de natalité (pour mille),9.5
35079,Chevaigné,35,2024,Taux brut de natalité (pour mille),9.5
35080,Cintré,35,2024,Taux brut de natalité (pour mille),9.5
35081,Clayes,35,2024,Taux brut de natalité (pour mille),9.5
35082,Coësmes,35,2024,Taux brut de natalité (pour mille),9.5
35084,Comblessac,35,2024,Taux brut de natalité (pour mille),9.5
35085,Combourg,35,2024,Taux brut de natalité (pour mille),9.5
35086,Combourtillé,35,2024,Taux brut de natalité (pour mille),9.5
35087,Cornillé,35,2024,Taux brut de natalité (pour mille),9.5
35088,Corps-Nuds,35,2024,Taux brut de natalité (pour mille),9.5
35089,La Couyère,35,2024,Taux brut de natalité (pour mille),9.5
35090,Crevin,35,2024,Taux brut de natalité (pour mille),9.5
35091,Le Crouais,35,2024,Taux brut de natalité (pour mille),9.5
35092,Cuguen,35,2024,Taux brut de natalité (pour mille),9.5
35093,Dinard,35,2024,Taux brut de natalité (pour mille),9.5
35094,Dingé,35,2024,Taux brut de natalité (pour mille),9.5
35095,Dol-de-Bretagne,35,2024,Taux brut de natalité (pour mille),9.5
35096,Domagné,35,2024,Taux brut de natalité (pour mille),9.5
35097,Domalain,35,2024,Taux brut de natalité (pour mille),9.5
35098,La Dominelais,35,2024,Taux brut de natalité (pour mille),9.5
35099,Domloup,35,2024,Taux brut de natalité (pour mille),9.5
35101,Dourdain,35,2024,Taux brut de natalité (pour mille),9.5
35102,Drouges,35,2024,Taux brut de natalité (pour mille),9.5
35103,Eancé,35,2024,Taux brut de natalité (pour mille),9.5
35104,Epiniac,35,2024,Taux brut de natalité (pour mille),9.5
35105,Erbrée,35,2024,Taux brut de natalité (pour mille),9.5
35106,Ercé-en-Lamée,35,2024,Taux brut de natalité (pour mille),9.5
35107,Ercé-près-Liffré,35,2024,Taux brut de natalité (pour mille),9.5
35108,Essé,35,2024,Taux brut de natalité (pour mille),9.5
35109,Étrelles,35,2024,Taux brut de natalité (pour mille),9.5
35110,Feins,35,2024,Taux brut de natalité (pour mille),9.5
35111,Le Ferré,35,2024,Taux brut de natalité (pour mille),9.5
35114,Forges-la-Forêt,35,2024,Taux brut de natalité (pour mille),9.5
35115,Fougères,35,2024,Taux brut de natalité (pour mille),9.5
35116,La Fresnais,35,2024,Taux brut de natalité (pour mille),9.5
35117,Gaël,35,2024,Taux brut de natalité (pour mille),9.5
35118,Gahard,35,2024,Taux brut de natalité (pour mille),9.5
35119,Gennes-sur-Seiche,35,2024,Taux brut de natalité (pour mille),9.5
35120,Gévezé,35,2024,Taux brut de natalité (pour mille),9.5
35121,Gosné,35,2024,Taux brut de natalité (pour mille),9.5
35122,La Gouesnière,35,2024,Taux brut de natalité (pour mille),9.5
35123,Goven,35,2024,Taux brut de natalité (pour mille),9.5
35124,Grand-Fougeray,35,2024,Taux brut de natalité (pour mille),9.5
35125,La Guerche-de-Bretagne,35,2024,Taux brut de natalité (pour mille),9.5
35126,Guichen,35,2024,Taux brut de natalité (pour mille),9.5
35127,Guignen,35,2024,Taux brut de natalité (pour mille),9.5
35128,Guipel,35,2024,Taux brut de natalité (pour mille),9.5
35130,Hédé-Bazouges,35,2024,Taux brut de natalité (pour mille),9.5
35131,L'Hermitage,35,2024,Taux brut de natalité (pour mille),9.5
35132,Hirel,35,2024,Taux brut de natalité (pour mille),9.5
35133,Iffendic,35,2024,Taux brut de natalité (pour mille),9.5
35134,Les Iffs,35,2024,Taux brut de natalité (pour mille),9.5
35135,Irodouër,35,2024,Taux brut de natalité (pour mille),9.5
35136,Janzé,35,2024,Taux brut de natalité (pour mille),9.5
35137,Javené,35,2024,Taux brut de natalité (pour mille),9.5
35138,Laignelet,35,2024,Taux brut de natalité (pour mille),9.5
35139,Laillé,35,2024,Taux brut de natalité (pour mille),9.5
35140,Lalleu,35,2024,Taux brut de natalité (pour mille),9.5
35141,Landavran,35,2024,Taux brut de natalité (pour mille),9.5
35142,Landéan,35,2024,Taux brut de natalité (pour mille),9.5
35143,Landujan,35,2024,Taux brut de natalité (pour mille),9.5
35144,Langan,35,2024,Taux brut de natalité (pour mille),9.5
35145,Langon,35,2024,Taux brut de natalité (pour mille),9.5
35146,Langouet,35,2024,Taux brut de natalité (pour mille),9.5
35148,Lanrigan,35,2024,Taux brut de natalité (pour mille),9.5
35149,Lassy,35,2024,Taux brut de natalité (pour mille),9.5
35150,Lécousse,35,2024,Taux brut de natalité (pour mille),9.5
35151,Lieuron,35,2024,Taux brut de natalité (pour mille),9.5
35152,Liffré,35,2024,Taux brut de natalité (pour mille),9.5
35153,Lillemer,35,2024,Taux brut de natalité (pour mille),9.5
35154,Livré-sur-Changeon,35,2024,Taux brut de natalité (pour mille),9.5
35155,Lohéac,35,2024,Taux brut de natalité (pour mille),9.5
35156,Longaulnay,35,2024,Taux brut de natalité (pour mille),9.5
35157,Le Loroux,35,2024,Taux brut de natalité (pour mille),9.5
35159,Lourmais,35,2024,Taux brut de natalité (pour mille),9.5
35160,Loutehel,35,2024,Taux brut de natalité (pour mille),9.5
35161,Louvigné-de-Bais,35,2024,Taux brut de natalité (pour mille),9.5
35162,Louvigné-du-Désert,35,2024,Taux brut de natalité (pour mille),9.5
35163,Luitré-Dompierre,35,2024,Taux brut de natalité (pour mille),9.5
35164,Marcillé-Raoul,35,2024,Taux brut de natalité (pour mille),9.5
35165,Marcillé-Robert,35,2024,Taux brut de natalité (pour mille),9.5
35166,Marpiré,35,2024,Taux brut de natalité (pour mille),9.5
35167,Martigné-Ferchaud,35,2024,Taux brut de natalité (pour mille),9.5
35168,Val d'Anast,35,2024,Taux brut de natalité (pour mille),9.5
35169,Maxent,35,2024,Taux brut de natalité (pour mille),9.5
35170,Mecé,35,2024,Taux brut de natalité (pour mille),9.5
35171,Médréac,35,2024,Taux brut de natalité (pour mille),9.5
35172,Meillac,35,2024,Taux brut de natalité (pour mille),9.5
35173,Melesse,35,2024,Taux brut de natalité (pour mille),9.5
35174,Mellé,35,2024,Taux brut de natalité (pour mille),9.5
35175,Mernel,35,2024,Taux brut de natalité (pour mille),9.5
35176,Guipry-Messac,35,2024,Taux brut de natalité (pour mille),9.5
35177,La Mézière,35,2024,Taux brut de natalité (pour mille),9.5
35178,Mézières-sur-Couesnon,35,2024,Taux brut de natalité (pour mille),9.5
35179,Miniac-Morvan,35,2024,Taux brut de natalité (pour mille),9.5
35180,Miniac-sous-Bécherel,35,2024,Taux brut de natalité (pour mille),9.5
35181,Le Minihic-sur-Rance,35,2024,Taux brut de natalité (pour mille),9.5
35183,Mondevert,35,2024,Taux brut de natalité (pour mille),9.5
35184,Montauban-de-Bretagne,35,2024,Taux brut de natalité (pour mille),9.5
35185,Montautour,35,2024,Taux brut de natalité (pour mille),9.5
35186,Mont-Dol,35,2024,Taux brut de natalité (pour mille),9.5
35187,Monterfil,35,2024,Taux brut de natalité (pour mille),9.5
35188,Montfort-sur-Meu,35,2024,Taux brut de natalité (pour mille),9.5
35189,Montgermont,35,2024,Taux brut de natalité (pour mille),9.5
35190,Monthault,35,2024,Taux brut de natalité (pour mille),9.5
35191,Les Portes du Coglais,35,2024,Taux brut de natalité (pour mille),9.5
35192,Montreuil-des-Landes,35,2024,Taux brut de natalité (pour mille),9.5
